ceremonioso,1,1,0
cernio,0,0,1
cerraba,2,0,0
cerraban,4,0,1
cerrad,0,0,1
cerrada,2,5,3
cerradas,2,1,1
cerrado,3,3,1
cerrados,1,3,1
cerradura,2,0,0
cerraja,1,2,0
cerrando,1,0,1
cerrandolas,1,0,0
cerrandose,0,0,2
cerrar,2,2,2
cerraria,1,0,0
cerrarles,0,1,0
cerraron,1,0,0
cerre,0,0,3
cerro,1,3,2
cerrojo,1,0,0
cerrojos,0,0,1
certero,1,1,0
certeza,0,7,1
cervantes,0,0,1
cesaba,2,0,0
cesad,0,0,1
cesado,0,1,0
cesamos,0,0,1
cesar,0,3,1
cesaron,0,0,3
cesase,1,0,0
cesta,3,0,1
cestas,4,0,0
cesto,1,0,0
cestos,2,0,0
ceylan,0,0,1
ceñido,1,0,0
ceñir,0,1,0
ceñirse,0,0,1
ceñuda,0,1,0
ceñudos,0,1,0
chacos,0,1,0
chalan,0,1,0
chambelanes,0,0,8
chamorro,0,1,0
chamseddin,0,0,1
chamuscadas,0,0,1
chamuscado,1,0,1
chantre,1,0,0
chanzas,0,0,1
chapa,0,0,2
chaparron,0,2,0
chapas,0,0,3
chapeado,0,0,1
chaperon,0,2,0
chapuzones,1,0,0
chaque,1,0,0
charca,1,0,0
charco,0,1,0
charla,2,1,1
charlaba,1,0,0
charlar,0,1,0
charlase,0,1,0
charlatan,0,1,0
charretera,0,1,0
charreteras,0,9,0
chasco,4,1,0
chasqueando,1,0,0
chasquidos,1,0,0
chateaubriand,0,1,0
chato,0,1,0
cheitan,0,0,3
cherif,0,0,1
chica,7,1,0
chico,10,0,0
chicos,6,0,0
chicuela,1,0,0
chicuelo,1,0,0
chicuelos,2,0,0
chillaba,0,0,1
chillando,1,0,0
chillar,0,0,1
chillaria,1,0,0
chillase,1,0,0
chillido,0,1,0
chillona,1,0,0
chillonas,1,0,0
chillones,0,1,0
chimenea,1,2,0
china,0,0,3
chiquillada,0,2,0
chiquillo,1,0,0
chiquillos,8,0,0
chiquitines,2,0,0
chirriar,2,0,0
chirrido,1,0,0
chirridos,1,0,0
chismes,0,1,0
chispa,0,1,2
chispas,12,0,2
chispazos,0,1,0
chispeantes,0,1,0
choca,0,0,1
chocabale,0,0,1
chocan,0,0,1
chocando,0,1,0
chocar,1,1,1
chocolate,0,2,0
choque,1,1,0
choques,1,0,0
chorreando,1,0,0
chorro,0,0,1
chorros,0,1,0
chufas,2,0,0
chupa,0,2,0
chupaba,1,0,0
chupadas,0,1,0
chupamos,0,1,0
chupando,0,1,0
churrigueresco,0,1,0
chusca,0,2,0
chuscadas,0,2,0
chuscos,0,1,0
chusma,1,0,0
cicatrices,0,0,1
cicatriz,1,0,0
cicatrizaban,0,1,0
cicatrizada,0,1,0
ciceron,0,0,1
ciclistas,1,0,0
cidras,0,0,1
ciega,2,0,0
ciegamente,0,0,1
ciegas,0,1,1
ciego,0,2,0
ciegos,1,0,0
cielo,9,16,10
cielos,2,1,1
ciencia,0,1,13
ciencias,0,0,4
cientifica,0,0,2
ciento,1,1,2
cientos,0,1,0
cierra,1,0,0
cierre,0,1,0
cierta,12,36,1
ciertamente,0,3,3
ciertas,3,10,1
cierto,9,30,14
ciertos,2,10,0
cifra,0,2,0
cifraba,0,1,0
cifrando,0,1,0
cifras,1,0,0
cigarrillo,0,2,0
cigarrillos,0,1,0
cigarro,3,0,0
cigarros,2,0,0
ciges,0,0,1
cigno,1,0,0
cimas,0,0,1
cimentar,0,1,0
cincel,0,1,0
cincelados,0,0,1
cincelarla,0,0,1
cincelo,0,0,1
cinco,11,2,10
cincuenta,1,3,7
cincuenton,1,0,0
cincuentona,0,1,0
cinica,0,1,0
cinismos,0,1,0
cinta,0,1,0
cintarazos,0,1,0
cinto,1,1,0
cintura,3,2,0
cinturon,0,1,4
cinturones,0,0,1
circula,0,0,2
circulaba,1,0,0
circulacion,0,0,1
circulado,0,0,1
circular,0,1,1
circulara,0,0,1
circulase,0,0,1
circulo,3,0,3
circunstancia,0,3,0
circunstancias,0,8,1
cirilo,0,1,0
cirio,1,0,0
cirujano,0,8,0
cisne,3,0,0
citada,0,1,0
citado,1,1,0
citando,0,1,0
citandole,1,0,0
citar,0,1,0
citara,0,0,1
citarlo,0,1,0
citas,0,1,1
ciudad,10,9,76
ciudadanos,0,1,0
ciudadela,0,0,2
ciudades,0,2,2
civicas,0,1,0
civil,6,0,0
civilizacion,0,0,1
civilizados,0,1,0
ciñendose,0,0,1
clama,0,0,1
clamo,0,0,1
clara,0,1,1
claramente,0,5,0
claras,0,1,0
claridad,0,3,4
clarificar,0,0,1
clarifico,0,0,1
clarin,1,0,0
clark,0,2,0
claro,3,4,0
claros,1,2,0
claruchos,0,1,0
clase,3,18,8
clases,1,4,2
clasica,0,1,3
clasicos,0,0,6
clasificado,0,1,0
claudio,0,94,0
clausura,0,1,0
clavadas,0,0,1
clavando,1,0,0
clavarse,0,1,0
clave,0,0,2
claveles,3,0,1
clavicula,0,1,0
claviculas,1,0,0
clavo,1,1,2
clavos,1,0,2
clemencia,0,1,1
clemente,0,0,5
clericales,0,1,0
clerigo,0,3,0
clerigos,0,2,0
clerigotes,0,1,0
clero,0,1,0
clima,0,0,1
clorinda,0,0,1
clubs,0,5,0
coadjutor,0,3,0
cobarde,4,3,1
cobardes,2,0,0
cobardia,0,1,0
cobijaba,1,0,0
cobrando,0,1,0
cobrar,0,0,2
cobrare,0,0,1
cobre,0,0,10
cobriza,1,0,0
cobrizo,1,0,0
cobro,0,1,0
cocear,0,0,1
coche,6,1,0
cochera,3,0,0
cochero,7,1,0
cocheron,1,0,0
coches,2,1,0
cochinos,1,0,0
cocidos,1,0,0
cociendo,0,0,1
cocina,1,0,5
cocinas,0,1,0
cocinera,0,0,2
cocinero,0,0,2
cocodrilo,0,0,2
codicia,1,0,0
codiciada,1,0,0
codigo,0,0,1
codos,3,0,0
coeur,1,0,0
cofrades,0,1,0
cofradia,0,0,2
cofradias,0,1,0
coger,3,1,2
cogeran,1,0,0
cogeras,0,0,1
cogerla,0,0,1
cogerlo,0,0,1
cogida,0,0,2
cogido,2,0,3
cogidos,2,0,0
cogiendo,1,0,5
cogiendole,0,0,1
cogiendonos,0,0,1
cogieramos,1,0,0
cogieron,0,0,2
cogiesen,0,0,1
cogio,3,2,43
cogollo,1,0,0
cohabito,0,0,1
cohombros,0,0,1
coincidencia,0,0,3
cojeando,0,2,0
cojera,0,4,0
cojos,0,1,0
colaba,0,1,0
colaborado,0,0,1
colandose,1,0,0
colcha,0,0,2
colchon,0,0,2
colchones,0,0,1
colchoneta,1,0,0
coleccion,0,0,5
colegas,0,1,0
colegial,0,1,0
colegio,0,27,0
colegios,1,1,0
colera,5,6,1
colerica,0,1,0
colericas,0,1,0
coleta,0,1,0
coleteo,1,0,0
colgaba,0,1,1
colgaban,1,0,2
colgadas,0,1,0
colgado,0,0,2
colgados,0,0,1
colgaduras,0,0,2
colgando,1,0,1
colgantes,0,2,1
colgo,0,0,1
colina,0,0,1
colinas,0,0,2
colirio,0,0,1
collar,0,0,2
collares,0,0,2
colmaba,0,0,1
colmado,0,1,4
colmandole,0,0,1
colmar,0,0,1
colmare,0,0,1
colme,0,0,1
colmo,0,2,4
colocaba,1,1,1
colocaban,1,1,0
colocacion,1,0,0
colocada,0,1,0
colocado,0,4,1
colocala,0,0,1
colocando,1,0,1
colocandola,0,0,1
colocandole,0,0,1
colocandose,1,1,0
colocaremos,0,0,1
colocarle,1,0,0
colocaron,1,0,2
colocarse,0,3,1
coloco,0,1,8
colofon,0,1,0
colombine,0,0,1
coloque,0,0,1
color,8,8,12
coloradas,0,1,0
coloradote,1,0,0
coloreaba,1,1,0
coloreadas,0,2,2
coloreo,0,1,0
colores,8,1,13
colorete,0,1,0
colorines,0,2,0
colosal,1,3,0
colosales,0,1,0
columbrar,0,1,0
columna,0,3,2
columnas,0,4,1
comadres,2,1,0
coman,0,0,1
comandante,0,8,0
comarca,0,0,2
comarcas,0,0,3
comas,0,0,1
combate,0,5,0
combaten,0,1,1
combates,0,1,0
combatida,0,1,0
combatiendose,0,1,0
combatientes,0,1,0
combatieran,0,1,0
combatir,2,1,1
combatirnos,0,0,1
combinando,0,1,0
comedia,1,4,0
comedias,1,2,1
comedimiento,0,0,1
comedor,0,1,0
comedores,0,0,1
comeford,0,1,0
comemos,1,0,0
comence,2,0,4
comencemos,0,1,0
comendador,0,0,2
comensales,0,0,2
comentaba,1,0,0
comentaban,0,1,0
comentado,0,1,0
comenzaba,3,9,1
comenzaban,1,2,0
comenzad,0,0,1
comenzamos,1,0,0
comenzar,1,0,0
comenzara,0,1,0
comenzare,0,1,0
comenzaron,0,3,5
comenzo,7,11,8
comer,1,6,15
comercial,0,0,1
comerciales,1,0,1
comerciando,0,0,1
comerciante,0,1,13
comerciantes,0,1,1
comerciar,0,0,2
comercio,2,3,1
comereis,0,0,1
comeria,1,0,0
comeros,0,0,1
comerse,1,0,0
cometa,0,1,1
cometas,0,1,0
cometer,0,2,2
cometera,0,0,1
cometia,0,1,0
cometido,0,1,9
cometiendo,1,0,0
cometieron,0,0,1
cometio,0,0,1
comia,2,2,2
comiamos,0,0,1
comian,2,0,0
comica,0,1,0
comicos,0,1,0
comida,2,1,2
comidas,0,1,0
comido,0,1,2
comiendo,0,0,3
comienza,0,1,2
comienzan,0,1,0
comienzo,0,0,3
comiera,1,0,0
comieran,1,0,0
comieron,0,0,2
comimos,0,0,4
comino,1,0,0
comio,0,0,2
comisaria,0,1,0
comision,0,5,0
comisionado,0,1,0
comisiones,0,2,0
comitiva,0,0,1
comodamente,0,0,1
comodo,0,0,1
compactas,0,1,0
compadecera,0,0,1
compadecerte,0,0,1
compadecian,1,0,0
compadecida,0,0,1
compadecidos,0,1,0
compadeciendose,0,0,1
compadecio,0,0,1
compadeciose,0,0,1
compadre,11,0,0
compadres,0,1,0
compaginarse,0,1,0
comparable,0,1,0
comparacion,1,2,0
comparada,0,0,1
comparadas,0,0,1
comparado,0,1,3
comparados,0,1,0
comparandolo,0,1,0
comparar,0,1,0
comparara,0,0,1
compararse,0,1,1
compararsele,0,1,0
compare,0,0,1
comparecer,0,1,1
comparecieron,0,0,1
compartia,0,1,1
compas,1,1,0
compasion,1,4,1
compasiva,0,0,2
compasivamente,1,0,0
compasivo,1,0,1
compañeras,3,0,0
compañero,9,4,3
compañeros,11,21,5
compañia,4,27,8
compenetrados,1,0,0
compensacion,1,0,0
competidores,0,1,0
complacencia,0,2,0
complacia,0,1,0
complacido,0,0,1
completa,2,8,5
completaba,0,1,0
completaban,0,1,0
completamente,2,2,14
completar,1,0,2
completaras,0,0,1
completas,0,0,3
completo,1,12,5
completos,0,1,3
complicada,0,0,1
complicado,0,1,0
complicidad,0,1,0
componen,0,0,1
componer,0,1,0
componian,0,1,0
componiase,0,1,0
comportamiento,0,1,0
composicion,0,0,1
compra,0,0,1
compradas,0,0,3
compradores,2,0,0
compramos,0,0,1
comprandose,1,0,0
comprar,0,1,10
comprare,0,0,1
comprarme,0,0,2
comprarmelas,0,0,1
compraron,0,0,1
compras,3,0,1
compre,0,0,2
comprendan,1,0,0
comprende,0,0,4
comprender,0,4,3
comprendera,0,1,0
comprenderle,0,0,1
comprendi,0,0,5
comprendia,4,3,0
comprendiase,0,1,0
comprendido,0,0,1
comprendiendo,1,2,2
comprendiera,0,1,0
comprendieran,0,1,0
comprendieron,0,1,0
comprendio,1,2,0
comprendo,0,5,0
comprensibles,0,1,0
comprension,0,0,1
comprimian,0,1,0
compro,0,0,5
comprobacion,0,0,1
comprobar,0,0,2
comprobaran,0,0,1
comprobarlo,0,0,1
comprometedoras,0,1,0
comprometedores,1,0,0
comprometer,0,2,0
comprometernos,0,1,0
comprometerse,0,1,0
compromiso,0,3,0
compromisos,1,2,1
compruebo,0,0,1
compuesta,0,1,2
compuestas,0,1,0
compuesto,0,0,1
compungida,0,2,0
compungido,0,3,0
comun,1,1,1
comuneros,0,2,0
comunes,0,1,0
comunicar,1,0,1
comunicaria,0,1,0
comunicarle,1,1,0
comunidad,1,0,0
comunion,0,1,0
conan,0,0,1
conato,1,0,0
concebido,1,0,0
concebir,0,1,0
conceda,0,3,0
concede,0,2,0
conceded,0,0,1
concedeme,0,0,2
concedenos,0,0,1
concedere,0,0,3
concederian,0,1,0
concederme,0,1,0
concedi,0,1,0
concedia,2,0,0
concedido,0,0,2
concediendo,0,1,0
concediendole,0,0,1
concedio,0,0,4
concedo,0,0,3
concentrado,1,0,0
concepcion,1,0,0
concepto,0,3,0
concerniente,0,0,1
concertaron,0,0,2
concesion,1,2,0
concesiones,0,2,0
concha,1,0,0
conchas,1,0,0
conchita,2,0,0
conciencia,3,9,3
conciencias,0,2,0
concierto,0,1,0
conciliabulos,0,1,0
conciliar,0,0,2
conciso,0,1,0
concluir,0,0,2
conclusion,0,0,2
concluyente,0,1,0
concubina,0,0,1
concuerdan,0,0,1
concupiscencia,0,1,0
concurrencia,1,0,3
concurrentes,0,0,2
concurrida,0,1,0
conde,0,57,0
condecoraciones,1,0,0
condenable,0,0,2
condenada,2,0,2
condenado,5,1,0
condenados,1,0,0
condenandolo,0,1,0
condenao,1,0,0
condenes,0,0,1
condensar,0,0,1
condensarse,0,0,1
condenso,0,0,1
condes,0,2,0
condesa,2,29,0
condesita,0,2,0
condesito,0,41,0
condicion,1,3,12
condiciones,0,4,2
condimentos,0,0,1
condolerse,0,1,0
condolia,0,0,1
conduce,0,0,3
conducia,0,2,1
conducian,0,0,1
conducido,0,2,0
conducire,0,0,1
conducirlos,0,1,0
conducta,1,9,2
conductor,1,0,0
conduele,0,1,0
conduelo,0,1,0
condujeron,0,0,1
condujo,0,0,3
conduzcan,0,1,0
conejo,0,0,1
confeccion,0,2,0
confeccionada,0,1,0
confeccionar,1,0,0
conferencia,0,1,0
confesaba,0,2,0
confesado,0,1,0
confesando,1,0,0
confesar,0,6,1
confesarlo,0,3,0
confesarme,0,1,0
confesarte,0,0,1
confesion,0,10,0
confeso,0,1,0
confesonario,0,2,0
confesor,1,5,0
confia,0,1,1
confiaba,0,1,0
confiado,0,0,1
confiados,0,1,0
confian,0,1,0
confiando,1,1,1
confianza,5,12,3
confiar,0,1,0
confiaramos,0,0,1
confiaron,0,1,1
confiasemos,0,1,0
confidencia,0,0,1
confidencial,0,1,0
confidencias,1,1,0
confie,0,2,2
confiere,0,1,0
confiero,0,1,0
confies,0,0,1
confiesas,0,0,2
confieso,1,3,0
confio,0,3,2
confiscacion,0,1,0
confiscada,0,2,0
confiscaron,0,1,0
confiteria,0,0,1
confitero,0,0,1
confituras,0,0,1
conflicto,0,1,0
conflictos,0,1,0
conformaria,1,0,0
conformarse,1,1,0
conforme,3,6,1
conformes,0,1,0
confundia,1,0,0
confundiase,1,0,0
confundidos,1,0,0
confundiendose,0,1,0
confundieron,0,1,0
confusa,1,3,0
confusas,1,1,0
confusion,0,4,0
confusiones,0,1,0
confuso,0,3,1
confusos,0,1,0
congeniaban,1,0,0
congestionados,1,0,0
congraciarse,0,1,0
congratulo,0,1,0
congregacion,0,1,0
conjeturas,0,0,1
conjunto,0,0,2
conjurar,0,1,0
conjuro,0,0,12
conjuros,0,0,2
conmigo,0,3,30
conmocion,0,1,0
conmovedor,1,0,0
conmovedora,1,1,0
conmover,0,1,1
conmoverle,0,0,1
conmoverse,0,2,0
conmovia,0,1,0
conmovian,1,0,0
conmovida,0,1,1
conmovido,0,3,1
conmovidos,0,1,0
conmoviendo,1,1,0
conmovio,2,1,1
conmoviose,0,1,0
conmueve,0,1,1
conmueven,0,0,1
conoce,1,13,5
conocedor,0,1,0
conocedora,0,1,0
conoceis,0,0,1
conocemos,1,2,1
conocen,3,2,0
conocer,1,12,4
conocera,0,1,1
conoceras,0,0,1
conocerla,0,1,0
conocerles,1,0,0
conocerlo,0,1,0
conocerme,0,1,0
conocernos,0,0,1
conocerte,0,2,0
conoces,0,2,1
conoci,2,0,0
conocia,4,8,4
conocian,3,1,1
conociase,0,2,0
conocida,1,0,2
conocidas,0,1,0
conocido,6,3,8
conocidos,0,2,2
conociendo,1,1,0
conociendola,0,1,0
conociera,0,2,0
conocieramos,1,0,0
conocieran,0,1,0
conocieron,1,1,0
conociesemos,0,0,1
conocimiento,0,2,2
conocimientos,0,0,2
conocimos,1,0,0
conocio,2,2,0
conozca,0,1,1
conozco,3,13,2
conque,0,2,0
conquista,0,10,0
conquistador,0,2,0
conquistar,0,4,0
conquistas,0,3,0
consabido,0,1,0
consagrada,0,0,1
consagrare,0,0,1
consagro,0,0,1
consciente,0,0,1
consecuencia,1,4,1
consecuencias,0,1,3
consegui,1,0,2
conseguia,1,1,1
conseguian,0,1,1
conseguido,0,3,0
conseguir,3,1,0
conseguira,0,1,0
conseguirlas,0,0,1
conseguirlo,0,1,0
consejero,1,0,0
consejeros,0,1,0
consejo,3,5,4
consejos,1,8,4
consentia,1,0,0
consentimiento,0,0,2
consentir,0,2,2
consentira,0,0,1
conserje,0,2,0
conserva,0,0,1
conservacion,1,1,0
conservado,0,0,5
conservadores,0,1,0
conservame,0,0,6
conservando,0,0,1
conservar,1,0,2
conservara,0,0,4
conservarla,0,0,1
conservarme,0,0,5
conservas,0,0,1
conservase,0,0,1
conserve,0,0,2
conserves,0,0,1
conservo,0,0,1
considera,0,3,2
consideraba,0,2,1
considerable,0,0,2
considerablemente,0,0,3
considerables,0,0,2
consideracion,1,5,2
consideraciones,0,2,2
considerada,0,1,1
considerado,0,2,1
consideramos,0,0,1
consideran,0,0,2
considerando,1,2,0
considerar,0,2,1
consideraria,0,1,0
considerarse,0,3,0
considerase,0,1,0
considerasen,1,0,0
considere,0,2,0
consideren,1,0,0
considero,0,3,0
consiento,0,1,0
consigo,0,0,2
consiguiente,0,1,1
consiguieron,1,1,0
consiguio,1,4,1
consintio,0,1,2
consiste,1,2,0
consistente,0,1,0
consistia,1,1,1
consistian,0,1,0
consistio,0,1,0
consistira,0,1,0
consola,0,2,0
consolaba,0,1,0
consolabase,0,1,0
consolarla,1,0,0
consolarle,0,1,0
consolarme,0,0,2
consolarnos,0,0,1
consolido,0,0,1
consonancia,0,1,0
consonante,0,1,0
conspira,0,1,0
conspiraba,1,0,0
conspiracion,0,3,0
conspiraciones,0,1,0
conspirador,0,4,0
conspiradores,0,1,0
conspirar,0,1,0
consta,0,1,1
constaba,1,0,0
constancia,1,0,1
constante,0,3,1
constantemente,0,1,1
constantes,0,0,1
constitucion,0,21,0
constitucional,0,5,0
constitucionales,0,1,0
constituia,0,2,0
constituian,0,3,0
constituida,0,1,0
constituis,0,0,1
constituye,0,0,1
constituyentes,0,1,0
construccion,1,1,3
construida,0,0,2
construido,0,0,2
construidos,0,0,1
construir,1,0,3
construyo,0,0,1
consuela,0,1,0
consuelate,0,1,1
consuele,0,0,1
consuelo,4,1,3
consulta,0,2,1
consultado,1,0,0
consultando,0,1,0
consultar,0,1,0
consultarme,0,1,0
consulte,0,0,1
consulto,0,2,0
consumaba,0,1,0
consumada,0,1,0
consumado,0,2,0
consume,0,1,0
consumen,0,0,1
consumido,1,0,0
consumio,1,0,0
consumirian,0,0,1
contaba,2,0,0
contabamos,1,0,0
contabanse,1,0,0
contacto,5,0,0
contad,0,0,1
contadas,0,1,0
contadme,0,0,1
contado,0,0,3
contados,0,1,0
contagiaba,1,0,0
contaminarse,0,1,0
contamos,0,0,1
contamplaba,0,1,0
contando,1,2,0
contandoselo,0,0,1
contar,0,1,10
contara,0,0,1
contare,0,0,8
contarla,0,0,1
contarle,1,0,2
contarlo,0,0,1
contarme,0,0,1
contarmela,0,0,1
contaron,0,0,2
contarte,0,0,3
conte,0,0,6
contemos,0,0,1
contempla,1,0,0
contemplaba,1,9,1
contemplacion,0,8,0
contemplaciones,1,1,0
contemplado,1,0,1
contemplados,1,0,0
contemplando,2,7,0
contemplandolos,1,0,0
contemplar,1,5,0
contemplo,1,5,1
contemporanea,0,0,3
contemporaneos,0,1,1
contener,0,2,1
contenerle,1,0,0
contenerme,0,0,1
contenerse,3,0,0
contenga,0,0,1
contenia,0,1,3
contenian,0,0,1
contenida,0,1,1
contenidas,1,0,0
contenido,0,3,1
contenidos,1,0,0
conteniendo,0,0,2
contenta,1,1,1
contentabase,1,0,0
contentando,0,0,1
contentase,1,0,0
contentate,0,0,1
contente,0,1,0
contenten,1,0,0
contentisimo,0,0,1
contento,2,1,7
contentos,1,0,0
contertulios,1,0,0
contestaba,2,3,0
contestacion,0,4,0
contestaciones,0,4,0
contestadle,0,0,1
contestado,0,3,0
contestados,0,1,0
contestamos,0,1,1
contestan,0,0,1
contestando,3,0,0
contestandole,0,0,1
contestar,0,7,1
contestara,0,0,1
contestare,0,0,1
contestarle,0,0,1
contestarme,0,0,1
contestarnos,0,0,1
contestaron,0,0,17
contestarte,0,0,1
contestasen,0,0,2
conteste,0,0,16
contestes,0,0,1
contesto,3,25,78
contiene,0,0,1
contienen,0,0,2
contigo,1,1,21
continente,0,2,0
continua,2,2,0
continuaba,0,1,0
continuaban,0,0,1
continuacion,0,3,3
continuamente,2,4,1
continuamos,0,0,1
continuando,0,1,0
continuar,2,0,1
continuaron,1,0,0
continuas,2,6,0
continue,0,2,3
continuen,0,1,0
continuo,7,29,2
continuos,0,3,0
conto,2,0,15
contoneo,0,1,0
contorneabanse,0,1,0
contorneada,0,1,0
contorno,0,1,0
contornos,0,3,0
contorsiones,0,1,0
contra,9,40,37
contrabando,2,0,0
contraccion,1,0,1
contraerse,1,0,0
contraia,1,1,0
contraida,0,2,0
contraido,0,4,0
contraidos,0,2,0
contralto,0,1,0
contramaestre,1,0,0
contrapeso,0,0,1
contraria,0,1,0
contrariado,0,0,1
contrariarme,0,0,1
contrariedad,0,1,0
contrariedades,0,1,0
contrario,1,11,5
contrarios,0,0,1
contrastaban,1,0,0
contraste,1,0,0
contratiempo,0,0,1
contrato,0,0,2
contrayendo,0,1,0
contribuido,1,0,0
contribuir,0,1,0
contrincante,0,2,0
contritamente,0,3,0
contrito,0,2,0
contuvieron,1,0,0
contuvo,1,0,0
convalecencia,0,1,0
convaleciente,0,1,0
convence,0,1,0
convencer,1,1,0
convencera,0,1,0
convencerle,0,0,1
convencerme,0,1,1
convencerse,3,2,0
convencerte,0,1,0
convenci,0,1,0
convencia,0,2,0
convencian,1,0,0
convencida,1,2,0
convencido,2,4,0
convencidos,1,1,0
convenciendo,0,1,0
convenciendose,0,0,1
convenciera,0,1,0
convencimiento,0,1,0
convencio,1,3,3
convencionalismos,0,0,1
convenciones,0,1,0
convenciose,0,1,0
convendria,0,0,1
convenga,0,2,1
convenia,1,3,0
convenida,0,2,0
conveniencia,0,2,0
conveniencias,0,2,0
conveniente,0,0,2
convenir,0,1,0
convento,1,7,0
conventos,0,1,1
conventual,0,2,0
convenza,0,2,0
conversaban,1,0,0
conversacion,1,14,2
conversaciones,1,4,0
conversando,0,1,4
conversar,0,0,5
conversion,1,0,0
converti,0,0,2
convertia,0,2,0
convertian,0,1,0
convertida,1,0,1
convertidas,0,1,2
convertido,0,2,6
convertidos,0,0,2
convertir,1,0,1
convertira,0,0,1
convertire,0,0,1
convertirme,0,1,1
convertirse,0,3,3
convertirte,0,1,0
conviccion,0,1,0
convidado,0,1,4
convidados,1,1,3
conviene,0,7,0
convierta,0,1,1
convierte,0,1,0
convierten,0,1,1
convierto,0,1,0
conviniera,0,2,0
convirtiendolas,0,0,1
convirtiendose,0,0,3
convirtiera,1,0,0
convirtieron,1,0,0
convirtio,0,2,12
convite,1,0,0
convoyes,0,2,0
convulsiones,0,1,1
convulsivamente,1,0,0
convulso,0,0,1
conyugal,2,1,0
copas,1,1,0
copia,0,1,0
copiado,0,0,1
copias,0,1,0
copiosas,0,0,1
copita,1,0,0
copla,0,1,0
copudo,0,0,1
copulaba,0,0,1
copulacion,0,0,1
copulaciones,0,0,1
coqueteaban,1,0,0
coqueteos,1,0,0
coqueteria,0,1,0
coqueterias,1,0,0
coral,1,0,0
coran,0,0,8
coraza,0,0,1
corazas,0,1,1
corazon,8,16,57
corazones,0,1,4
corcel,0,1,2
corceles,1,0,0
cordaje,2,0,0
cordel,0,0,1
cordial,0,0,2
cordialidad,0,0,2
cordialmente,0,0,2
cordilleras,0,1,0
cordoba,0,2,0
cordon,0,1,0
cordova,0,10,0
cordura,0,1,0
coreando,1,0,0
cornalinas,0,0,1
corneja,0,0,1
corneta,1,0,0
cornetas,1,0,0
cornisas,1,0,0
cornudo,0,0,1
corola,0,1,0
corona,0,2,4
coronada,1,1,2
coronado,0,1,1
corral,6,0,0
corrales,2,0,0
corre,1,3,1
correa,0,0,1
correas,0,0,1
correccion,0,2,0
correcta,1,0,0
correctas,0,2,0
correctivo,0,1,0
corredizos,1,0,0
corredor,0,3,4
corredores,1,0,0
corregidor,0,2,0
corregidos,0,2,0
corregire,0,1,0
corregirme,0,1,0
correligionarios,0,2,0
corren,1,0,1
correo,1,3,0
correos,0,1,1
correr,7,3,1
correria,2,0,0
correrias,3,0,0
corresponde,1,0,0
correspondencia,1,1,0
corresponder,0,1,0
correspondes,0,1,0
correspondia,2,2,3
correspondian,0,1,0
correspondiente,0,1,0
correspondio,0,1,2
correteaba,1,0,0
corri,1,0,1
corria,8,3,3
corrian,4,0,4
corridas,0,2,0
corrido,2,0,0
corriendo,7,2,2
corriente,0,1,2
corrientes,0,0,1
corrieron,0,1,3
corriese,1,0,1
corrio,3,2,2
corro,2,0,0
corrompido,0,1,0
corros,1,0,0
corta,1,5,2
cortaban,2,0,0
cortada,0,1,1
cortadas,0,1,1
cortadle,1,0,0
cortado,0,1,3
cortala,0,0,1
cortale,0,0,2
cortando,2,0,1
cortandote,0,0,1
cortar,1,1,2
cortara,0,0,1
cortaran,1,0,1
cortarle,0,1,2
cortarme,0,0,1
cortaron,0,0,1
corte,3,25,5
cortedad,1,3,0
cortejo,1,0,0
cortemos,0,0,1
corten,0,0,1
cortes,0,11,2
cortesana,0,1,4
cortesanas,0,2,1
cortesano,0,1,0
cortesanos,1,4,2
cortesia,0,1,1
cortesias,0,1,0
corteza,1,0,0
cortezas,1,1,0
cortijo,0,1,0
cortina,0,6,0
cortinaje,0,4,1
cortinajes,2,5,2
cortinas,0,1,2
corto,2,4,6
cortos,1,0,0
corvetas,0,0,1
cosaco,0,1,0
cosas,17,15,50
coscorron,1,0,0
coscorrones,0,1,0
cosechas,1,1,0
coserte,0,0,1
cosidas,0,0,1
cosido,0,0,1
cosiendo,0,0,1
cosieron,0,0,1
cosmopolis,0,1,0
cosmopolitismo,1,0,0
cosquillas,1,0,2
cosquilleo,0,1,0
costa,6,2,7
costaba,1,0,0
costado,0,2,2
costados,2,0,0
costara,1,0,1
costarle,1,0,0
costas,1,2,1
costo,0,1,0
costosos,1,1,0
costumbre,3,12,8
costumbres,0,2,3
cotejo,0,1,0
covachuelistas,0,1,0
covoyes,0,1,0
coyuntura,0,1,0
craneo,2,3,0
creaban,0,1,0
creacion,1,0,0
creada,0,1,0
creado,1,3,0
creador,0,1,4
creais,0,0,2
creame,1,2,0
crean,1,0,0
creando,0,1,0
crear,0,1,0
crearon,0,0,1
crearse,0,1,0
creas,1,0,5
crece,0,0,1
crecer,0,2,0
creceras,0,2,0
crecian,0,1,0
crecido,0,1,0
creciendo,0,0,4
creciente,1,2,1
crecientes,0,1,0
crecimiento,1,0,0
crecimos,0,0,1
crecio,0,1,1
credito,0,0,1
credulidad,1,1,0
credulo,0,1,0
creedme,0,1,0
creeis,0,0,1
creencia,0,1,0
creencias,0,0,3
creer,1,9,1
creera,0,1,0
creeran,1,0,0
creere,0,0,1
creeria,0,1,1
creerla,1,1,0
creerlo,2,1,1
creerme,0,1,0
creerse,0,2,0
crees,2,2,5
creia,8,5,4
creiame,0,0,1
creian,1,0,0
